,Simulation,Observation,Variable,Study
114,148.86583856618904,122.838489814381,CO2,Blagodatskaya et al. (2014)
115,156.0960508244707,124.599792338276,CO2,Blagodatskaya et al. (2014)
116,165.16189351747263,126.16390620023,CO2,Blagodatskaya et al. (2014)
117,2.1845956885639595,2.18459568856396,DNA,Blagodatskaya et al. (2014)
118,2.250069120672633,,DNA,Blagodatskaya et al. (2014)
119,2.313915897261682,,DNA,Blagodatskaya et al. (2014)
120,2.3934293384342373,,DNA,Blagodatskaya et al. (2014)
121,2.4830190948752913,,DNA,Blagodatskaya et al. (2014)
122,2.584484408338138,,DNA,Blagodatskaya et al. (2014)
123,2.687791331181651,,DNA,Blagodatskaya et al. (2014)
124,2.815704761711189,,DNA,Blagodatskaya et al. (2014)
125,2.9496645431434407,,DNA,Blagodatskaya et al. (2014)
126,3.0943397528179486,,DNA,Blagodatskaya et al. (2014)
127,3.256248205358535,,DNA,Blagodatskaya et al. (2014)
128,3.409343087386391,,DNA,Blagodatskaya et al. (2014)
129,3.5937916952434095,2.19195949425575,DNA,Blagodatskaya et al. (2014)
130,3.767271857888833,,DNA,Blagodatskaya et al. (2014)
131,3.9836364243348537,,DNA,Blagodatskaya et al. (2014)
132,4.18784461970085,2.20668710563933,DNA,Blagodatskaya et al. (2014)
133,4.412857515372061,,DNA,Blagodatskaya et al. (2014)
134,4.660644667834996,,DNA,Blagodatskaya et al. (2014)
135,4.902282650663613,,DNA,Blagodatskaya et al. (2014)
136,5.1676492966423035,,DNA,Blagodatskaya et al. (2014)
137,5.435983574016144,2.81051917236599,DNA,Blagodatskaya et al. (2014)
138,5.718098196222703,,DNA,Blagodatskaya et al. (2014)
139,6.0398330320272615,,DNA,Blagodatskaya et al. (2014)
140,6.36556408579728,,DNA,Blagodatskaya et al. (2014)
141,6.72196914518779,,DNA,Blagodatskaya et al. (2014)
142,7.067478784258202,4.09182136273722,DNA,Blagodatskaya et al. (2014)
143,7.429373632936474,,DNA,Blagodatskaya et al. (2014)
144,7.8243213607575015,,DNA,Blagodatskaya et al. (2014)
145,8.25512928898663,,DNA,Blagodatskaya et al. (2014)
146,8.68923874439731,,DNA,Blagodatskaya et al. (2014)
147,9.124825856200294,,DNA,Blagodatskaya et al. (2014)
148,9.618086716959136,,DNA,Blagodatskaya et al. (2014)
149,10.093606924171015,,DNA,Blagodatskaya et al. (2014)
150,10.610019368587752,,DNA,Blagodatskaya et al. (2014)
151,11.170354460407815,,DNA,Blagodatskaya et al. (2014)
152,11.70900275971827,,DNA,Blagodatskaya et al. (2014)
153,12.316074602467584,5.96222800845153,DNA,Blagodatskaya et al. (2014)
154,12.873726736749296,,DNA,Blagodatskaya et al. (2014)
155,13.578953974209295,,DNA,Blagodatskaya et al. (2014)
0,26.3762340526799,26.3762340526799,S,Santruckova et al. (2004)
1,24.810698721238108,15.7599687151346,S,Santruckova et al. (2004)
2,23.313188275234715,5.93915538888555,S,Santruckova et al. (2004)
3,21.876105179715257,0.0,S,Santruckova et al. (2004)
4,17.925296876899832,0.0,S,Santruckova et al. (2004)
5,14.521456971552377,0.0,S,Santruckova et al. (2004)
6,0.0,0.0,CO2,Santruckova et al. (2004)
7,0.8729328222838314,1.70049820678914,CO2,Santruckova et al. (2004)
8,1.788228622924296,3.52349134514819,CO2,Santruckova et al. (2004)
9,2.688499711161274,5.39824551529388,CO2,Santruckova et al. (2004)
10,5.1860841163875335,6.52776419476551,CO2,Santruckova et al. (2004)
11,7.343350391872786,6.96725543596791,CO2,Santruckova et al. (2004)
12,,,kec,Santruckova et al. (2004)
13,0.7507874224616239,,kec,Santruckova et al. (2004)
14,0.6125232181254885,0.32,kec,Santruckova et al. (2004)
15,0.5335917230876204,0.26,kec,Santruckova et al. (2004)
16,0.4322528421199677,0.23,kec,Santruckova et al. (2004)
17,0.39423527092874194,0.22,kec,Santruckova et al. (2004)
18,,0.0,Flush,Santruckova et al. (2004)
19,0.5199972515332225,3.68010348725476,Flush,Santruckova et al. (2004)
20,0.7808551008304377,4.56277091245275,Flush,Santruckova et al. (2004)
21,0.9666703225490763,4.81983260464175,Flush,Santruckova et al. (2004)
22,1.4112420106413095,4.428161906393,Flush,Santruckova et al. (2004)
23,1.7785635203409782,4.14456385728253,Flush,Santruckova et al. (2004)
0,133.217877839206,133.217877839206,S,Joergensen and Raubuch (2002)
1,130.3204741184293,107.910074937552,S,Joergensen and Raubuch (2002)
2,127.18222558155367,65.0291423813489,S,Joergensen and Raubuch (2002)
3,120.27403581914092,54.3713572023314,S,Joergensen and Raubuch (2002)
4,104.23984208655017,2.41465445462115,S,Joergensen and Raubuch (2002)
5,67.30419707850982,0.0,S,Joergensen and Raubuch (2002)
6,15.437373474860115,0.0,S,Joergensen and Raubuch (2002)
7,5.69525395503747,5.69525395503747,Flush,Joergensen and Raubuch (2002)
8,5.851872122480664,13.2639467110741,Flush,Joergensen and Raubuch (2002)
9,6.201360193569394,17.3480432972523,Flush,Joergensen and Raubuch (2002)
10,7.144804097752733,17.5728559533722,Flush,Joergensen and Raubuch (2002)
11,9.39453910083585,17.0857618651124,Flush,Joergensen and Raubuch (2002)
12,14.120179843068307,11.0907577019151,Flush,Joergensen and Raubuch (2002)
13,19.384944925754723,13.3388842631141,Flush,Joergensen and Raubuch (2002)
14,0.0114,0.0114,ATP,Joergensen and Raubuch (2002)
15,0.012627531903282627,0.0118,ATP,Joergensen and Raubuch (2002)
16,0.013833754572972872,0.0146,ATP,Joergensen and Raubuch (2002)
17,0.01636957596438374,0.0156,ATP,Joergensen and Raubuch (2002)
18,0.022214136626481393,0.0236,ATP,Joergensen and Raubuch (2002)
19,0.0359901425568747,0.0253,ATP,Joergensen and Raubuch (2002)
20,0.056271463883667834,0.0213,ATP,Joergensen and Raubuch (2002)
0,0.0,0.0,CO2,Tsai et al. (1997)
1,2.5278235631952373,3.74073177577365,CO2,Tsai et al. (1997)
2,3.6088042058005634,5.45508385675496,CO2,Tsai et al. (1997)
3,5.346554462462738,7.17019374614867,CO2,Tsai et al. (1997)
4,8.10575755541474,10.132277378168,CO2,Tsai et al. (1997)
5,14.07540056416439,52.0303677878641,CO2,Tsai et al. (1997)
6,14.973350014857433,77.1073848672288,CO2,Tsai et al. (1997)
7,23.618585816402767,83.6525761252399,CO2,Tsai et al. (1997)
8,32.920711730911776,87.8652330898438,CO2,Tsai et al. (1997)
9,36.38117894384059,89.8942651140796,CO2,Tsai et al. (1997)
10,42.58712405424105,91.6116484287105,CO2,Tsai et al. (1997)
11,52.24391969308278,94.4233070908658,CO2,Tsai et al. (1997)
12,70.01650965092801,98.8002190288602,CO2,Tsai et al. (1997)
13,83.96393860198917,103.801186194477,CO2,Tsai et al. (1997)
14,93.51643346423965,106.932261102464,CO2,Tsai et al. (1997)
15,99.42932449175365,109.28544567511,CO2,Tsai et al. (1997)
16,102.8530693695621,111.638630247755,CO2,Tsai et al. (1997)
17,104.75736454955515,113.213735032955,CO2,Tsai et al. (1997)
18,0.0,0.0,CO2,Tsai et al. (1997)
19,1.7512382554686956,4.05143322486299,CO2,Tsai et al. (1997)
20,2.446430274570158,6.85702941971901,CO2,Tsai et al. (1997)
21,3.501417179088553,7.48165300365042,CO2,Tsai et al. (1997)
22,5.044369446232024,9.97692665362334,CO2,Tsai et al. (1997)
23,8.023145912635888,30.2293564753607,CO2,Tsai et al. (1997)
24,8.443514235325159,34.9059816404644,CO2,Tsai et al. (1997)
25,12.270651712495157,36.9340664041847,CO2,Tsai et al. (1997)
26,16.09573321271157,39.9012652429878,CO2,Tsai et al. (1997)
27,17.468472943817886,40.9959194947184,CO2,Tsai et al. (1997)
28,19.88480991301528,41.9342757613888,CO2,Tsai et al. (1997)
29,23.57991726874243,43.5002868456403,CO2,Tsai et al. (1997)
30,30.46871731313095,46.6315512057308,CO2,Tsai et al. (1997)
31,36.419507624038346,48.9851146825824,CO2,Tsai et al. (1997)
32,41.275782406587865,50.714622931812,CO2,Tsai et al. (1997)
33,45.053469271362005,52.2893488128062,CO2,Tsai et al. (1997)
34,47.88174010887833,53.8642641459035,CO2,Tsai et al. (1997)
35,49.93809790097739,54.971611688542,CO2,Tsai et al. (1997)
36,12.985872597727399,12.9858725977274,Flush,Tsai et al. (1997)
37,11.52470732810137,,Flush,Tsai et al. (1997)
38,11.140813569125234,,Flush,Tsai et al. (1997)
39,10.770891651963609,,Flush,Tsai et al. (1997)
40,10.650481170659496,,Flush,Tsai et al. (1997)
41,11.400236929739155,,Flush,Tsai et al. (1997)
42,11.568578467069354,26.3560289590225,Flush,Tsai et al. (1997)
43,13.389710002341875,29.321499740411,Flush,Tsai et al. (1997)
44,15.39675090680519,32.7028725697113,Flush,Tsai et al. (1997)
45,16.121645191289748,,Flush,Tsai et al. (1997)
46,17.382575817918866,26.8413290874437,Flush,Tsai et al. (1997)
47,19.23551125197702,20.9338985566151,Flush,Tsai et al. (1997)
48,22.264102406809908,,Flush,Tsai et al. (1997)
49,24.256320415401184,18.1461387477458,Flush,Tsai et al. (1997)
50,25.40233429288124,,Flush,Tsai et al. (1997)
51,26.014117377809264,14.6645602788316,Flush,Tsai et al. (1997)
52,26.33171357384109,,Flush,Tsai et al. (1997)
53,26.4959411545794,10.5365095038648,Flush,Tsai et al. (1997)
54,12.985872597727399,12.9858725977274,Flush,Tsai et al. (1997)
55,10.872841945317756,,Flush,Tsai et al. (1997)
56,10.239500355436046,,Flush,Tsai et al. (1997)
57,9.507544207557839,,Flush,Tsai et al. (1997)
58,8.891058717544748,,Flush,Tsai et al. (1997)
59,8.72862710286953,,Flush,Tsai et al. (1997)
60,8.767262716518623,17.160296856399,Flush,Tsai et al. (1997)
61,9.364981182498198,16.2436909005136,Flush,Tsai et al. (1997)
62,10.093985732901318,15.0499790577348,Flush,Tsai et al. (1997)
63,10.357829243250258,,Flush,Tsai et al. (1997)
64,10.81788157027353,20.926277739363,Flush,Tsai et al. (1997)
65,11.506074359325753,26.8033871462307,Flush,Tsai et al. (1997)
66,12.732258516420444,,Flush,Tsai et al. (1997)
67,13.728386565874164,17.9149199094135,Flush,Tsai et al. (1997)
68,14.495857313471255,,Flush,Tsai et al. (1997)
69,15.063448042653954,14.0634885861963,Flush,Tsai et al. (1997)
70,15.470914582390153,,Flush,Tsai et al. (1997)
71,15.757451304449178,10.4902981652079,Flush,Tsai et al. (1997)
72,0.013810376782768,0.013810376782768,ATP,Tsai et al. (1997)
73,0.01620932304093976,,ATP,Tsai et al. (1997)
74,0.017126163464428138,,ATP,Tsai et al. (1997)
75,0.018488182858186982,,ATP,Tsai et al. (1997)
76,0.020439503182825957,,ATP,Tsai et al. (1997)
77,0.024204099936875854,,ATP,Tsai et al. (1997)
78,0.024745222949767793,0.03874822005741,ATP,Tsai et al. (1997)
79,0.029864312528766725,0.064444940442556,ATP,Tsai et al. (1997)
80,0.035350767787755144,0.061244434147775,ATP,Tsai et al. (1997)
81,0.0374015845135184,,ATP,Tsai et al. (1997)
82,0.04109712620955055,0.056981330379947,ATP,Tsai et al. (1997)
83,0.046896843578242385,0.059411658341433,ATP,Tsai et al. (1997)
84,0.05774278461997897,,ATP,Tsai et al. (1997)
85,0.06642720967322573,0.03099332097733,ATP,Tsai et al. (1997)
86,0.07247247136981341,,ATP,Tsai et al. (1997)
87,0.07625685944803853,0.023610514657686,ATP,Tsai et al. (1997)
88,0.07846283855013855,,ATP,Tsai et al. (1997)
89,0.07969345552623151,0.021751746038921,ATP,Tsai et al. (1997)
90,0.013810376782768,0.013810094252198,ATP,Tsai et al. (1997)
91,0.01597035303595668,,ATP,Tsai et al. (1997)
92,0.016734822385439878,,ATP,Tsai et al. (1997)
93,0.017791236838962835,,ATP,Tsai et al. (1997)
94,0.01913081995011357,,ATP,Tsai et al. (1997)
95,0.02125189197991049,,ATP,Tsai et al. (1997)
96,0.02152336193037153,0.040235178446308,ATP,Tsai et al. (1997)
97,0.023883556363621387,0.035229019279886,ATP,Tsai et al. (1997)
98,0.026182869800676408,0.035004124946319,ATP,Tsai et al. (1997)
99,0.02700702338614664,,ATP,Tsai et al. (1997)
100,0.028459677694128598,0.030316377732071,ATP,Tsai et al. (1997)
101,0.030687971843866856,0.032215548222318,ATP,Tsai et al. (1997)
102,0.03486760824459968,,ATP,Tsai et al. (1997)
103,0.03850621571096974,0.019414088104333,ATP,Tsai et al. (1997)
104,0.04149559171383163,,ATP,Tsai et al. (1997)
105,0.04383370207719819,0.017767782474064,ATP,Tsai et al. (1997)
106,0.045591401843351406,,ATP,Tsai et al. (1997)
107,0.04687302398548804,0.018458287186674,ATP,Tsai et al. (1997)
0,0.0,0.0,CO2,Nannipieri et al. (1977)
1,11.055533741294411,0.370998851168327,CO2,Nannipieri et al. (1977)
2,25.818895795472834,35.4054964242677,CO2,Nannipieri et al. (1977)
3,59.272670077026945,84.2617087729283,CO2,Nannipieri et al. (1977)
4,75.86825671757414,92.1655100556649,CO2,Nannipieri et al. (1977)
5,118.86476396494274,110.509475979179,CO2,Nannipieri et al. (1977)
6,139.20132662246522,119.680053642258,CO2,Nannipieri et al. (1977)
7,161.77674305286968,141.816853780513,CO2,Nannipieri et al. (1977)
8,824.3227272727271,824.322727272727,W,Nannipieri et al. (1977)
9,831.1950491390261,837.861272727273,W,Nannipieri et al. (1977)
10,865.767748731479,1137.01945454545,W,Nannipieri et al. (1977)
11,1017.5411240592845,1141.82345454545,W,Nannipieri et al. (1977)
12,1110.270942081233,1155.362,W,Nannipieri et al. (1977)
13,1356.8831259842234,1366.738,W,Nannipieri et al. (1977)
14,1469.1478878089533,1155.58036363636,W,Nannipieri et al. (1977)
15,1587.155049388475,,W,Nannipieri et al. (1977)
16,0.032817071990348674,0.018547296495406,ATP,Nannipieri et al. (1977)
17,0.04470670133083567,0.024626414588149,ATP,Nannipieri et al. (1977)
18,0.05841882967697306,0.075747044120061,ATP,Nannipieri et al. (1977)
19,0.08322988500340155,0.117842864727202,ATP,Nannipieri et al. (1977)
20,0.0940509861393807,0.207382514621372,ATP,Nannipieri et al. (1977)
21,0.1215420411560269,0.197267771751176,ATP,Nannipieri et al. (1977)
22,0.13491572613231162,0.159875988451554,ATP,Nannipieri et al. (1977)
23,0.15031874156667552,0.108414953810265,ATP,Nannipieri et al. (1977)
0,0.0,0.0,CO2,Nannipieri et al. (1977)
1,11.581247292643027,0.244923483996411,CO2,Nannipieri et al. (1977)
2,26.7722808786436,27.587619117884,CO2,Nannipieri et al. (1977)
3,60.737593765463004,74.4266255917939,CO2,Nannipieri et al. (1977)
4,77.45988989464766,89.8949489048457,CO2,Nannipieri et al. (1977)
5,120.35385041884813,112.396992861585,CO2,Nannipieri et al. (1977)
6,140.35721533590782,124.341228602445,CO2,Nannipieri et al. (1977)
7,162.2438360168214,152.780124124679,CO2,Nannipieri et al. (1977)
8,835.240909090909,835.240909090909,W,Nannipieri et al. (1977)
9,844.0235757051566,778.248,W,Nannipieri et al. (1977)
10,881.8819186859223,1031.98654545455,W,Nannipieri et al. (1977)
11,1038.7077870339433,1116.71163636364,W,Nannipieri et al. (1977)
12,1132.3975824847232,948.571636363636,W,Nannipieri et al. (1977)
13,1377.8111506340053,1291.62090909091,W,Nannipieri et al. (1977)
14,1487.7377201198497,1262.14181818182,W,Nannipieri et al. (1977)
15,1601.6166795102185,,W,Nannipieri et al. (1977)
16,0.03407786041601843,0.019872432306206,ATP,Nannipieri et al. (1977)
17,0.04639786474013996,0.025421283542823,ATP,Nannipieri et al. (1977)
18,0.06031248078263879,0.054550184442409,ATP,Nannipieri et al. (1977)
19,0.0852700009783804,0.157585249801876,ATP,Nannipieri et al. (1977)
20,0.0961522121371814,0.149620620369681,ATP,Nannipieri et al. (1977)
21,0.12362957925955684,0.131557187952744,ATP,Nannipieri et al. (1977)
22,0.1368264868021411,0.107943487420483,ATP,Nannipieri et al. (1977)
23,0.15180395942044217,0.075295768251855,ATP,Nannipieri et al. (1977)
0,0.0,0.0,CO2,Nannipieri et al. (1977)
1,8.446266626791102,0.244521970088225,CO2,Nannipieri et al. (1977)
2,17.648183870662244,20.1487709408324,CO2,Nannipieri et al. (1977)
3,34.26864581964122,41.0146457216937,CO2,Nannipieri et al. (1977)
4,41.50937103395889,45.2622613564445,CO2,Nannipieri et al. (1977)
5,59.475664184972764,59.4457401632857,CO2,Nannipieri et al. (1977)
6,68.4118541577486,63.827059929464,CO2,Nannipieri et al. (1977)
7,80.35425125119902,78.611136623974,CO2,Nannipieri et al. (1977)
8,739.5976363636358,739.597636363636,W,Nannipieri et al. (1977)
9,724.1216509516254,728.024363636364,W,Nannipieri et al. (1977)
10,727.9830230033865,897.037818181818,W,Nannipieri et al. (1977)
11,785.9288648977259,1036.79054545455,W,Nannipieri et al. (1977)
12,823.5353174056315,909.266181818182,W,Nannipieri et al. (1977)
13,925.303123012046,1035.69872727273,W,Nannipieri et al. (1977)
14,976.2221986096906,827.598181818182,W,Nannipieri et al. (1977)
15,1042.9619652545696,,W,Nannipieri et al. (1977)
16,0.034147618390484795,0.022786951806678,ATP,Nannipieri et al. (1977)
17,0.04499775368031159,0.020652424034456,ATP,Nannipieri et al. (1977)
18,0.055051858939363776,0.064353568216722,ATP,Nannipieri et al. (1977)
19,0.06886548926391682,0.092407412397308,ATP,Nannipieri et al. (1977)
20,0.07382916759594493,0.114117182166925,ATP,Nannipieri et al. (1977)
21,0.08542323436262449,0.089428424915664,ATP,Nannipieri et al. (1977)
22,0.09116300114996474,,ATP,Nannipieri et al. (1977)
23,0.09894162472565199,0.070791510842035,ATP,Nannipieri et al. (1977)
0,0.342070051092703,0.231497223199405,kec,Tessier et al. (1998)
1,0.3441280337809029,0.275118078903812,kec,Tessier et al. (1998)
2,0.3403526047628599,0.312881701950969,kec,Tessier et al. (1998)
3,0.3455056909994758,0.312959556173263,kec,Tessier et al. (1998)
4,0.34382973069873973,0.344344323273799,kec,Tessier et al. (1998)
5,0.34561542504217757,0.357192000046136,kec,Tessier et al. (1998)
6,0.34293717815976205,0.378946199848905,kec,Tessier et al. (1998)
7,0.34382607291055395,0.388575037052843,kec,Tessier et al. (1998)
8,0.3479627367425444,0.408510043194676,kec,Tessier et al. (1998)
9,0.3489300877255214,0.381601893876044,kec,Tessier et al. (1998)
10,0.3514580378971871,0.394461681305183,kec,Tessier et al. (1998)
11,0.356476565307092,0.363130547113338,kec,Tessier et al. (1998)
12,0.35738305834458906,0.390709107790612,kec,Tessier et al. (1998)
13,0.36068579478874585,0.403582735970381,kec,Tessier et al. (1998)
14,0.36289342339654557,0.4145160639212,kec,Tessier et al. (1998)
15,0.3638988353228014,0.392737642804828,kec,Tessier et al. (1998)
16,0.366518539389155,0.394703894441208,kec,Tessier et al. (1998)
17,0.36820091190561555,0.387680578543376,kec,Tessier et al. (1998)
18,0.3845632323953637,0.512321728248395,kec,Tessier et al. (1998)
19,0.38584728488356307,0.5008062237242,kec,Tessier et al. (1998)
20,0.4059427233150942,0.40246423031009,kec,Tessier et al. (1998)
21,0.4081578743899286,0.397379484547379,kec,Tessier et al. (1998)
22,0.4096488635400032,0.395485896851806,kec,Tessier et al. (1998)
23,0.41277142386113685,0.392984181175426,kec,Tessier et al. (1998)
24,0.41221503708597695,0.369896079030686,kec,Tessier et al. (1998)
25,0.4186302093546646,0.392462557886056,kec,Tessier et al. (1998)
26,0.4222206882256684,0.384203954994492,kec,Tessier et al. (1998)
27,0.41842402796745753,0.326432661864695,kec,Tessier et al. (1998)
28,0.42299615718157507,0.323322818207507,kec,Tessier et al. (1998)
29,0.42956746821303826,0.401668387148863,kec,Tessier et al. (1998)
30,0.43007164572738293,0.387576772913651,kec,Tessier et al. (1998)
31,0.43501127163251024,0.396659765514616,kec,Tessier et al. (1998)
32,,,kec,Tessier et al. (1998)
33,,,kec,Tessier et al. (1998)
34,,,kec,Tessier et al. (1998)
35,0.3403191999153938,0.245047414136585,kec,Tessier et al. (1998)
36,0.33995411906928,0.259928635305159,kec,Tessier et al. (1998)
37,0.3412180634444097,0.287779460072073,kec,Tessier et al. (1998)
38,0.3414414495996415,0.299433332447915,kec,Tessier et al. (1998)
39,0.34189331000635664,0.316268671253132,kec,Tessier et al. (1998)
40,0.3405950948752354,0.331135725732905,kec,Tessier et al. (1998)
41,0.34374019464834965,0.329241816523672,kec,Tessier et al. (1998)
42,0.34267853076316174,0.349937578027466,kec,Tessier et al. (1998)
43,0.3405660968530626,0.36414499605989,kec,Tessier et al. (1998)
44,0.34613025385236174,0.496268848336742,kec,Tessier et al. (1998)
45,0.3462988648537928,0.433488281492106,kec,Tessier et al. (1998)
46,0.34924929529167764,0.447773616312942,kec,Tessier et al. (1998)
47,0.35081643113966077,0.464626663479162,kec,Tessier et al. (1998)
48,0.3517299385906089,0.447812574707148,kec,Tessier et al. (1998)
49,0.35263532999251523,0.436823651286955,kec,Tessier et al. (1998)
50,0.34938346033173423,0.423180244552466,kec,Tessier et al. (1998)
51,0.3702469709539084,0.425461966867657,kec,Tessier et al. (1998)
52,0.401646526152239,0.503053806854907,kec,Tessier et al. (1998)
53,0.3974561204881097,0.420772792874156,kec,Tessier et al. (1998)
54,0.4002314033265749,0.425356602119691,kec,Tessier et al. (1998)
55,0.4009779101581127,0.409189753942324,kec,Tessier et al. (1998)
56,0.4019075781062426,0.389143003869277,kec,Tessier et al. (1998)
57,0.4024411992796739,0.409865327914575,kec,Tessier et al. (1998)
58,0.40453409014477965,0.402786410603767,kec,Tessier et al. (1998)
59,0.4019741260612672,0.425390248005596,kec,Tessier et al. (1998)
60,0.40523409261569343,0.435162607024907,kec,Tessier et al. (1998)
61,0.40862496100785367,0.446880229500359,kec,Tessier et al. (1998)
62,0.40897335728932516,0.456595921764461,kec,Tessier et al. (1998)
63,0.4130979197628817,0.463151557007641,kec,Tessier et al. (1998)
