,Simulation,Observation,Variable,Study
113,76.31828313253175,120.881574561906,CO2,Blagodatskaya et al. (2014)
114,78.55081578171442,122.838489814381,CO2,Blagodatskaya et al. (2014)
115,80.52627532668097,124.599792338276,CO2,Blagodatskaya et al. (2014)
116,82.9318282134021,126.16390620023,CO2,Blagodatskaya et al. (2014)
117,2.1845956885639595,2.18459568856396,DNA,Blagodatskaya et al. (2014)
118,2.1943983270049556,,DNA,Blagodatskaya et al. (2014)
119,2.1998394741526828,,DNA,Blagodatskaya et al. (2014)
120,2.2052937746569525,,DNA,Blagodatskaya et al. (2014)
121,2.2105507270455873,,DNA,Blagodatskaya et al. (2014)
122,2.2158198959016238,,DNA,Blagodatskaya et al. (2014)
123,2.2206783442709375,,DNA,Blagodatskaya et al. (2014)
124,2.2261830088397585,,DNA,Blagodatskaya et al. (2014)
125,2.2314884984477343,,DNA,Blagodatskaya et al. (2014)
126,2.2368063128177837,,DNA,Blagodatskaya et al. (2014)
127,2.242349943415326,,DNA,Blagodatskaya et al. (2014)
128,2.2472650859439076,,DNA,Blagodatskaya et al. (2014)
129,2.252833979623397,2.19195949425575,DNA,Blagodatskaya et al. (2014)
130,2.2577715190756433,,DNA,Blagodatskaya et al. (2014)
131,2.2635812200024787,,DNA,Blagodatskaya et al. (2014)
132,2.268757628216825,2.20668710563933,DNA,Blagodatskaya et al. (2014)
133,2.2741619873352086,,DNA,Blagodatskaya et al. (2014)
134,2.279795829035438,,DNA,Blagodatskaya et al. (2014)
135,2.2850083687450957,,DNA,Blagodatskaya et al. (2014)
136,2.290450446952143,,DNA,Blagodatskaya et al. (2014)
137,2.2956867230776563,2.81051917236599,DNA,Blagodatskaya et al. (2014)
138,2.3009346629819847,,DNA,Blagodatskaya et al. (2014)
139,2.3066331223489955,,DNA,Blagodatskaya et al. (2014)
140,2.3121253764346235,,DNA,Blagodatskaya et al. (2014)
141,2.3178508363476507,,DNA,Blagodatskaya et al. (2014)
142,2.3231481348256477,4.09182136273722,DNA,Blagodatskaya et al. (2014)
143,2.328457227323164,,DNA,Blagodatskaya et al. (2014)
144,2.3340001005131135,,DNA,Blagodatskaya et al. (2014)
145,2.3397783236197176,,DNA,Blagodatskaya et al. (2014)
146,2.3453474474500515,,DNA,Blagodatskaya et al. (2014)
147,2.3507059530241996,,DNA,Blagodatskaya et al. (2014)
148,2.3565244580095723,,DNA,Blagodatskaya et al. (2014)
149,2.3619078349957885,,DNA,Blagodatskaya et al. (2014)
150,2.3675282562248907,,DNA,Blagodatskaya et al. (2014)
151,2.3733873119006708,,DNA,Blagodatskaya et al. (2014)
152,2.3788082033347004,,DNA,Blagodatskaya et al. (2014)
153,2.384694442941612,5.96222800845153,DNA,Blagodatskaya et al. (2014)
154,2.389913322923035,,DNA,Blagodatskaya et al. (2014)
155,2.396281755376063,,DNA,Blagodatskaya et al. (2014)
0,26.3762340526799,26.3762340526799,S,Santruckova et al. (2004)
1,24.01692900750206,15.7599687151346,S,Santruckova et al. (2004)
2,21.83866004159309,5.93915538888555,S,Santruckova et al. (2004)
3,19.827090151376805,0.0,S,Santruckova et al. (2004)
4,14.671419046442633,0.0,S,Santruckova et al. (2004)
5,10.627546628376642,0.0,S,Santruckova et al. (2004)
6,0.0,0.0,CO2,Santruckova et al. (2004)
7,1.9808320348999207,1.70049820678914,CO2,Santruckova et al. (2004)
8,3.7720048138011117,3.52349134514819,CO2,Santruckova et al. (2004)
9,5.389442086351864,5.39824551529388,CO2,Santruckova et al. (2004)
10,9.333991660578208,6.52776419476551,CO2,Santruckova et al. (2004)
11,12.148710119481953,6.96725543596791,CO2,Santruckova et al. (2004)
12,0.3327015003489806,,kec,Santruckova et al. (2004)
13,0.343140075891242,,kec,Santruckova et al. (2004)
14,0.3529280412514586,0.32,kec,Santruckova et al. (2004)
15,0.36210734465069483,0.26,kec,Santruckova et al. (2004)
16,0.38633712436856776,0.23,kec,Santruckova et al. (2004)
17,0.40615288536794614,0.22,kec,Santruckova et al. (2004)
18,0.0,0.0,Flush,Santruckova et al. (2004)
19,0.13014521201951854,3.68010348725476,Flush,Santruckova et al. (2004)
20,0.2713145331770035,4.56277091245275,Flush,Santruckova et al. (2004)
21,0.4225048109382371,4.81983260464175,Flush,Santruckova et al. (2004)
22,0.9265856628506133,4.428161906393,Flush,Santruckova et al. (2004)
23,1.4866290323363158,4.14456385728253,Flush,Santruckova et al. (2004)
0,133.217877839206,133.217877839206,S,Joergensen and Raubuch (2002)
1,85.95427224228231,107.910074937552,S,Joergensen and Raubuch (2002)
2,57.52204890525935,65.0291423813489,S,Joergensen and Raubuch (2002)
3,26.659604700926508,54.3713572023314,S,Joergensen and Raubuch (2002)
4,5.130001794632469,2.41465445462115,S,Joergensen and Raubuch (2002)
5,0.053203650700941685,0.0,S,Joergensen and Raubuch (2002)
6,7.200413813279479e-06,0.0,S,Joergensen and Raubuch (2002)
7,5.695253955037469,5.69525395503747,Flush,Joergensen and Raubuch (2002)
8,7.738947432919736,13.2639467110741,Flush,Joergensen and Raubuch (2002)
9,9.53406782466318,17.3480432972523,Flush,Joergensen and Raubuch (2002)
10,12.58533416209213,17.5728559533722,Flush,Joergensen and Raubuch (2002)
11,16.95245506217827,17.0857618651124,Flush,Joergensen and Raubuch (2002)
12,18.646918995001077,11.0907577019151,Flush,Joergensen and Raubuch (2002)
13,17.840004944558103,13.3388842631141,Flush,Joergensen and Raubuch (2002)
14,0.011400000000000009,0.0114,ATP,Joergensen and Raubuch (2002)
15,0.01246622395939184,0.0118,ATP,Joergensen and Raubuch (2002)
16,0.013773438896713225,0.0146,ATP,Joergensen and Raubuch (2002)
17,0.01627578618582591,0.0156,ATP,Joergensen and Raubuch (2002)
18,0.020097149582958326,0.0236,ATP,Joergensen and Raubuch (2002)
19,0.021335118328364835,0.0253,ATP,Joergensen and Raubuch (2002)
20,0.02004009608938022,0.0213,ATP,Joergensen and Raubuch (2002)
0,0.0,0.0,CO2,Tsai et al. (1997)
1,10.312541225031794,3.74073177577365,CO2,Tsai et al. (1997)
2,14.372689293766854,5.45508385675496,CO2,Tsai et al. (1997)
3,20.56418887776172,7.17019374614867,CO2,Tsai et al. (1997)
4,29.647158338344063,10.132277378168,CO2,Tsai et al. (1997)
5,46.561403661072504,52.0303677878641,CO2,Tsai et al. (1997)
6,48.820720675678494,77.1073848672288,CO2,Tsai et al. (1997)
7,67.57451943191641,83.6525761252399,CO2,Tsai et al. (1997)
8,83.22919304133887,87.8652330898438,CO2,Tsai et al. (1997)
9,88.19580377508372,89.8942651140796,CO2,Tsai et al. (1997)
10,96.21213666576139,91.6116484287105,CO2,Tsai et al. (1997)
11,106.89900385833381,94.4233070908658,CO2,Tsai et al. (1997)
12,122.66225457657697,98.8002190288602,CO2,Tsai et al. (1997)
13,132.6901285960834,103.801186194477,CO2,Tsai et al. (1997)
14,138.63112796180303,106.932261102464,CO2,Tsai et al. (1997)
15,141.73123865386935,109.28544567511,CO2,Tsai et al. (1997)
16,142.9387960771661,111.638630247755,CO2,Tsai et al. (1997)
17,142.983233629515,113.213735032955,CO2,Tsai et al. (1997)
18,0.0,0.0,CO2,Tsai et al. (1997)
19,5.3456599076146665,4.05143322486299,CO2,Tsai et al. (1997)
20,7.438578451146167,6.85702941971901,CO2,Tsai et al. (1997)
21,10.616897562062105,7.48165300365042,CO2,Tsai et al. (1997)
22,15.249306262371139,9.97692665362334,CO2,Tsai et al. (1997)
23,23.77233547274944,30.2293564753607,CO2,Tsai et al. (1997)
24,24.89981009134538,34.9059816404644,CO2,Tsai et al. (1997)
25,34.14552318059921,36.9340664041847,CO2,Tsai et al. (1997)
26,41.68309458478503,39.9012652429878,CO2,Tsai et al. (1997)
27,44.03269662937258,40.9959194947184,CO2,Tsai et al. (1997)
28,47.77391105325613,41.9342757613888,CO2,Tsai et al. (1997)
29,52.641221445139614,43.5002868456403,CO2,Tsai et al. (1997)
30,59.44305310760875,46.6315512057308,CO2,Tsai et al. (1997)
31,63.318769864045,48.9851146825824,CO2,Tsai et al. (1997)
32,65.18886645689207,50.714622931812,CO2,Tsai et al. (1997)
33,65.75629114998537,52.2893488128062,CO2,Tsai et al. (1997)
34,65.55773274497935,53.8642641459035,CO2,Tsai et al. (1997)
35,64.97050383863233,54.971611688542,CO2,Tsai et al. (1997)
36,12.9858725977274,12.9858725977274,Flush,Tsai et al. (1997)
37,13.436228532485165,,Flush,Tsai et al. (1997)
38,13.619964561449136,,Flush,Tsai et al. (1997)
39,13.907831586114208,,Flush,Tsai et al. (1997)
40,14.34858467876782,,Flush,Tsai et al. (1997)
41,15.238734738909702,,Flush,Tsai et al. (1997)
42,15.365639330887923,26.3560289590225,Flush,Tsai et al. (1997)
43,16.51161090956424,29.321499740411,Flush,Tsai et al. (1997)
44,17.634819588527662,32.7028725697113,Flush,Tsai et al. (1997)
45,18.034775847417066,,Flush,Tsai et al. (1997)
46,18.73875523996857,26.8413290874437,Flush,Tsai et al. (1997)
47,19.825801909072258,20.9338985566151,Flush,Tsai et al. (1997)
48,21.95278648063549,,Flush,Tsai et al. (1997)
49,24.008728858300522,18.1461387477458,Flush,Tsai et al. (1997)
50,25.958122415232,,Flush,Tsai et al. (1997)
51,27.72668765026494,14.6645602788316,Flush,Tsai et al. (1997)
52,29.199725107245165,,Flush,Tsai et al. (1997)
53,30.268132404104026,10.5365095038648,Flush,Tsai et al. (1997)
54,12.9858725977274,12.9858725977274,Flush,Tsai et al. (1997)
55,13.378278190055344,,Flush,Tsai et al. (1997)
56,13.538726294159572,,Flush,Tsai et al. (1997)
57,13.790503808463624,,Flush,Tsai et al. (1997)
58,14.176894669703376,,Flush,Tsai et al. (1997)
59,14.960218203982345,,Flush,Tsai et al. (1997)
60,15.072178233292394,17.160296856399,Flush,Tsai et al. (1997)
61,16.085658356995275,16.2436909005136,Flush,Tsai et al. (1997)
62,17.081480918623562,15.0499790577348,Flush,Tsai et al. (1997)
63,17.436094648434995,,Flush,Tsai et al. (1997)
64,18.05955192404952,20.926277739363,Flush,Tsai et al. (1997)
65,19.018310623710413,26.8033871462307,Flush,Tsai et al. (1997)
66,20.863181201177266,,Flush,Tsai et al. (1997)
67,22.566414105640277,17.9149199094135,Flush,Tsai et al. (1997)
68,24.043528165575893,,Flush,Tsai et al. (1997)
69,25.19288312004968,14.0634885861963,Flush,Tsai et al. (1997)
70,25.964668884086667,,Flush,Tsai et al. (1997)
71,26.427566565061333,10.4902981652079,Flush,Tsai et al. (1997)
72,0.013810376782767999,0.013810376782768,ATP,Tsai et al. (1997)
73,0.014250885380088662,,ATP,Tsai et al. (1997)
74,0.014430723950176009,,ATP,Tsai et al. (1997)
75,0.014712619597955603,,ATP,Tsai et al. (1997)
76,0.015144538367915636,,ATP,Tsai et al. (1997)
77,0.01601792047345901,,ATP,Tsai et al. (1997)
78,0.01614254580431552,0.03874822005741,ATP,Tsai et al. (1997)
79,0.017269108093758652,0.064444940442556,ATP,Tsai et al. (1997)
80,0.018375202031638997,0.061244434147775,ATP,Tsai et al. (1997)
81,0.018769487598634543,,ATP,Tsai et al. (1997)
82,0.019463996866416717,0.056981330379947,ATP,Tsai et al. (1997)
83,0.020537641541163828,0.059411658341433,ATP,Tsai et al. (1997)
84,0.022642435458630903,,ATP,Tsai et al. (1997)
85,0.024681917258617174,0.03099332097733,ATP,Tsai et al. (1997)
86,0.02662088968590772,,ATP,Tsai et al. (1997)
87,0.02838641843644418,0.023610514657686,ATP,Tsai et al. (1997)
88,0.029866119061064025,,ATP,Tsai et al. (1997)
89,0.030952984983854764,0.021751746038921,ATP,Tsai et al. (1997)
90,0.013810376782767999,0.013810094252198,ATP,Tsai et al. (1997)
91,0.014194324422373979,,ATP,Tsai et al. (1997)
92,0.014351418675676299,,ATP,Tsai et al. (1997)
93,0.014598051335694447,,ATP,Tsai et al. (1997)
94,0.01497681798477719,,ATP,Tsai et al. (1997)
95,0.015745638649282623,,ATP,Tsai et al. (1997)
96,0.01585562521569087,0.040235178446308,ATP,Tsai et al. (1997)
97,0.016852301572182052,0.035229019279886,ATP,Tsai et al. (1997)
98,0.017833362110553853,0.035004124946319,ATP,Tsai et al. (1997)
99,0.018183114122479214,,ATP,Tsai et al. (1997)
100,0.018798509958644374,0.030316377732071,ATP,Tsai et al. (1997)
101,0.01974606109873273,0.032215548222318,ATP,Tsai et al. (1997)
102,0.021573519419089002,,ATP,Tsai et al. (1997)
103,0.023266432336601698,0.019414088104333,ATP,Tsai et al. (1997)
104,0.024741680173501743,,ATP,Tsai et al. (1997)
105,0.02589941195665029,0.017767782474064,ATP,Tsai et al. (1997)
106,0.026690313861755317,,ATP,Tsai et al. (1997)
107,0.02718073487717851,0.018458287186674,ATP,Tsai et al. (1997)
0,0.0,0.0,CO2,Nannipieri et al. (1977)
1,27.93976455328452,0.370998851168327,CO2,Nannipieri et al. (1977)
2,53.14831840419362,35.4054964242677,CO2,Nannipieri et al. (1977)
3,95.98911925340423,84.2617087729283,CO2,Nannipieri et al. (1977)
4,113.9470711413337,92.1655100556649,CO2,Nannipieri et al. (1977)
5,155.9689129272707,110.509475979179,CO2,Nannipieri et al. (1977)
6,175.72267263387354,119.680053642258,CO2,Nannipieri et al. (1977)
7,201.33214213413714,141.816853780513,CO2,Nannipieri et al. (1977)
8,824.3227272727271,824.322727272727,W,Nannipieri et al. (1977)
9,835.5932772537398,837.861272727273,W,Nannipieri et al. (1977)
10,846.7935910593834,1137.01945454545,W,Nannipieri et al. (1977)
11,869.0192289056085,1141.82345454545,W,Nannipieri et al. (1977)
12,880.0627093739405,1155.362,W,Nannipieri et al. (1977)
13,913.0175152788017,1366.738,W,Nannipieri et al. (1977)
14,934.9081383614279,1155.58036363636,W,Nannipieri et al. (1977)
15,980.4055116459069,,W,Nannipieri et al. (1977)
16,0.08253980691750118,0.018547296495406,ATP,Nannipieri et al. (1977)
17,0.0837156595349685,0.024626414588149,ATP,Nannipieri et al. (1977)
18,0.08487483054297076,0.075747044120061,ATP,Nannipieri et al. (1977)
19,0.08714827137801452,0.117842864727202,ATP,Nannipieri et al. (1977)
20,0.08826515041316535,0.207382514621372,ATP,Nannipieri et al. (1977)
21,0.09155095967330136,0.197267771751176,ATP,Nannipieri et al. (1977)
22,0.09369694178601061,0.159875988451554,ATP,Nannipieri et al. (1977)
23,0.09806547279378558,0.108414953810265,ATP,Nannipieri et al. (1977)
0,0.0,0.0,CO2,Nannipieri et al. (1977)
1,29.824107676034664,0.244923483996411,CO2,Nannipieri et al. (1977)
2,56.49959112683904,27.587619117884,CO2,Nannipieri et al. (1977)
3,101.20668058148856,74.4266255917939,CO2,Nannipieri et al. (1977)
4,119.65593349727924,89.8949489048457,CO2,Nannipieri et al. (1977)
5,161.89668671766748,112.396992861585,CO2,Nannipieri et al. (1977)
6,181.11432735828325,124.341228602445,CO2,Nannipieri et al. (1977)
7,204.90333595440532,152.780124124679,CO2,Nannipieri et al. (1977)
8,835.240909090909,835.240909090909,W,Nannipieri et al. (1977)
9,847.0652269688742,778.248,W,Nannipieri et al. (1977)
10,858.7960918958287,1031.98654545455,W,Nannipieri et al. (1977)
11,882.0232262387335,1116.71163636364,W,Nannipieri et al. (1977)
12,893.5423976804223,948.571636363636,W,Nannipieri et al. (1977)
13,927.8465742892162,1291.62090909091,W,Nannipieri et al. (1977)
14,950.5814271164238,1262.14181818182,W,Nannipieri et al. (1977)
15,997.6581056805893,,W,Nannipieri et al. (1977)
16,0.08134798170775742,0.019872432306206,ATP,Nannipieri et al. (1977)
17,0.08258262676385454,0.025421283542823,ATP,Nannipieri et al. (1977)
18,0.08379680808122376,0.054550184442409,ATP,Nannipieri et al. (1977)
19,0.08617045810729887,0.157585249801876,ATP,Nannipieri et al. (1977)
20,0.08733325907741563,0.149620620369681,ATP,Nannipieri et al. (1977)
21,0.09074353826755469,0.131557187952744,ATP,Nannipieri et al. (1977)
22,0.09296288108268771,0.107943487420483,ATP,Nannipieri et al. (1977)
23,0.0974542791410777,0.075295768251855,ATP,Nannipieri et al. (1977)
0,0.0,0.0,CO2,Nannipieri et al. (1977)
1,17.654216176065773,0.244521970088225,CO2,Nannipieri et al. (1977)
2,32.79889363988176,20.1487709408324,CO2,Nannipieri et al. (1977)
3,56.62751227202423,41.0146457216937,CO2,Nannipieri et al. (1977)
4,65.80172053545058,45.2622613564445,CO2,Nannipieri et al. (1977)
5,84.90012339484255,59.4457401632857,CO2,Nannipieri et al. (1977)
6,92.34009621983611,63.827059929464,CO2,Nannipieri et al. (1977)
7,99.33321965776095,78.611136623974,CO2,Nannipieri et al. (1977)
8,739.5976363636357,739.597636363636,W,Nannipieri et al. (1977)
9,750.5819427422427,728.024363636364,W,Nannipieri et al. (1977)
10,761.4944102299305,897.037818181818,W,Nannipieri et al. (1977)
11,783.1449136001115,1036.79054545455,W,Nannipieri et al. (1977)
12,793.896389451063,909.266181818182,W,Nannipieri et al. (1977)
13,825.85674105122,1035.69872727273,W,Nannipieri et al. (1977)
14,846.8171106399599,827.598181818182,W,Nannipieri et al. (1977)
15,888.4498320874426,,W,Nannipieri et al. (1977)
16,0.06104597990084926,0.022786951806678,ATP,Nannipieri et al. (1977)
17,0.06217309902877509,0.020652424034456,ATP,Nannipieri et al. (1977)
18,0.06328239669499881,0.064353568216722,ATP,Nannipieri et al. (1977)
19,0.06545386616331615,0.092407412397308,ATP,Nannipieri et al. (1977)
20,0.06651812946850254,0.114117182166925,ATP,Nannipieri et al. (1977)
21,0.06962568016976045,0.089428424915664,ATP,Nannipieri et al. (1977)
22,0.07161175139661963,,ATP,Nannipieri et al. (1977)
23,0.07536275564102347,0.070791510842035,ATP,Nannipieri et al. (1977)
